Device Name,Machine Name,Domain/Workgroup,Last Seen,Last Logged User,Last Reboot Time,IP Address,Customer Name,OS Type,OS Edition,OS Version,OS Build,Office,AntiVirus,Vendor,Motherboard,Model,Serial Number,Processor,Memory,Display,Sound,Harddrive,CDRom,Network Adapter,System Drive,MAC Addresses,Port 21,Port 25,Port 80,Port 443,Port 3389,Critical Patch,Security Patch,Service Pack Patch,Upgrade Patch,Optional Patches
PARMERLP107,PARMERLP107,pmc.local,"August 2, 2020 3:59:55 PM","PMC\abonds (Since: Jul 4, 2020 9:15:56 AM)","August 1, 2020 11:55:53 PM",74.192.51.122/192.168.0.114;,Parmer Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1903,18362.959,"Microsoft Office 365 Business, Build  16.0.13001.20384",Symantec Endpoint Protection,HP,HP 8532 ,HP 250 G7 Notebook PC,CND9376H8J,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz ,7.88 GB,Intel(R) UHD Graphics 620,Intel(R) Display Audio,KBG30ZMV256G TOSHIBA (238GB),,"Realtek PCIe GbE Family Controller,Realtek RTL8821CE 802.11ac PCIe Adapter,Bluetooth Device (Personal Area Network)",C,04:0E:3C:54:C8:E0 (Primary)80:91:33:E6:E3:FC 80:91:33:E6:E3:FD ,0,0,0,0,1,0,0,2,0,0
PARMERAZUREADC,PARMERAZUREADC,pmc.local,"August 3, 2020 12:01:21 PM","PMC\jennifer (Since: Jul 17, 2020 1:11:39 PM)","July 19, 2020 3:55:06 AM",96.46.115.50/10.141.63.48;,Parmer Medical Center,Server,Microsoft Windows Server 2012 R2 Standard  x64,6.3,9600,N/A,,"VMware, Inc.",Intel Corporation 440BX Desktop Reference Platform ,VMware Virtual Platform,VMware-42 15 c5 ac e3 6e b2 28-e3 db 5e be 66 22 65 a2,4x Intel(R) Xeon(R) CPU E5-2670 0 @ 2.60GHz ,8 GB,VMware SVGA 3D,N/A,VMware Virtual disk SCSI Disk Device (39GB),NECVMWar VMware IDE CDR00 ATA Device,Intel(R) 82574L Gigabit Network Connection,C,00:50:56:95:54:2A (Primary),0,0,0,0,1,0,0,0,0,0
PARMER-AA1,PARMER-AA1,pmc.local,"August 3, 2020 12:01:20 PM","PMC\tridelta (Since: Jun 18, 2020 2:29:39 PM),PMC\carson (Since: Jul 9, 2020 9:28:00 AM)","June 18, 2020 2:24:10 PM",96.46.115.50/10.141.62.51;,Parmer Medical Center,Server,Microsoft Windows Server 2008 R2 Standard SP1 x64,6.1,7601,N/A,Symantec Endpoint Protection,"VMware, Inc.",Intel Corporation 440BX Desktop Reference Platform ,VMware Virtual Platform,VMware-56 4d 98 48 71 83 1d 7d-95 19 bf 91 99 2b ef 59,4x Intel(R) Xeon(R) CPU E5-2430 0 @ 2.20GHz ,32 GB,VMware SVGA 3D,N/A,VMware Virtual disk SCSI Disk Device (139GB),NECVMWar VMware IDE CDR10 ATA Device,Intel(R) PRO/1000 MT Network Connection,C,00:0C:29:2B:EF:59 (Primary),0,0,0,0,1,0,0,0,0,0
PARMERTS2,PARMERTS2,pmc.local,"August 3, 2020 12:01:22 PM","PMC\aevjen (Since: Jul 31, 2020 10:35:23 AM),PMC\ddvorak (Since: Jul 24, 2020 1:03:52 PM),PMC\tvasamsetty (Since: Jul 22, 2020 7:28:37 AM),PMC\jkinrosswright (Since: Jul 23, 2020 8:42:34 PM),PMC\srwooster (Since: Jul 29, 2020 5:34:06 PM),PMC\msheikh (Since: Jul 27, 2020 11:04:02 AM),PMC\carissa.anderson (Since: Jul 28, 2020 10:38:13 AM),PMC\lmoncur (Since: Jul 29, 2020 4:19:09 AM),PMC\aisha.valenzuela (Since: Jul 31, 2020 2:23:03 PM),PMC\jasmine.sanchez (Since: Jul 31, 2020 2:28:57 PM),PMC\barbara.weingarten (Since: Jul 31, 2020 2:41:28 PM)","July 20, 2020 7:49:34 AM",96.46.115.50/10.141.63.196;,Parmer Medical Center,Server,Microsoft Windows Server 2012 R2 Standard  x64,6.3,9600,N/A,Symantec Endpoint Protection,"VMware, Inc.",Intel Corporation 440BX Desktop Reference Platform ,VMware Virtual Platform,VMware-42 15 e8 62 d7 b1 20 a5-94 71 d8 1e dc 99 8a 0c,4x Intel(R) Xeon(R) CPU E5-2670 0 @ 2.60GHz ,12 GB,VMware SVGA 3D,N/A,VMware Virtual disk SCSI Disk Device (39GB),NECVMWar VMware IDE CDR00 ATA Device,Intel(R) 82574L Gigabit Network Connection,C,00:50:56:95:05:CE (Primary),0,0,1,1,1,0,6,67,0,0
PARMERTRUCODE,PARMERTRUCODE,pmc.local,"August 3, 2020 12:01:22 PM","PMC\carson (Since: May 13, 2020 1:29:45 PM)","July 17, 2020 1:47:06 PM",96.46.115.50/10.141.62.10;,Parmer Medical Center,Server,Microsoft Windows Server 2012 R2 Standard  x64,6.3,9600,N/A,Symantec Endpoint Protection,"VMware, Inc.",Intel Corporation 440BX Desktop Reference Platform ,VMware Virtual Platform,VMware-42 15 64 0b 59 6e d1 0c-82 d3 03 8d 18 8b fe 4d,4x Intel(R) Xeon(R) CPU E5-2670 0 @ 2.60GHz ,8 GB,VMware SVGA 3D,N/A,VMware Virtual disk SCSI Disk Device (249GB),NECVMWar VMware IDE CDR00 ATA Device,Intel(R) 82574L Gigabit Network Connection,C,00:50:56:95:4B:89 (Primary),0,0,0,0,1,0,4,66,0,0
CLINIC_ROOM_15,CLINIC_ROOM_15,pmc.local,"August 3, 2020 12:01:21 PM","PMC\DrJ (Since: Jul 15, 2020 2:45:15 PM)","July 14, 2020 11:14:03 PM",96.46.115.50/10.141.63.103;,Parmer Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.959,N/A,Symantec Endpoint Protection,Dell Inc.,Dell Inc. 04YY4M ,Precision M6600,7CGQBT1,Intel(R) Core(TM) i7-2760QM CPU @ 2.40GHz ,3.96 GB,NVIDIA Quadro 3000M,IDT High Definition Audio CODEC,ST9250410AS (232GB),HL-DT-ST DVD+-RW GS30N,"Intel(R) 82579LM Gigabit Network Connection,Intel(R) Centrino(R) Ultimate-N 6300 AGN",C,24:77:03:78:3E:B8 D0:67:E5:4F:26:23 (Primary),0,0,1,0,0,0,0,2,0,0
CS7-17747,CS7-17747,MSHOME,"August 3, 2020 12:01:19 PM","cs7-17747\konicaminolta (Since: Jul 30, 2020 11:45:19 AM)","July 30, 2020 11:45:02 AM",96.46.115.50/10.141.62.14;,Parmer Medical Center,Work Station,Microsoft Windows 7 Professional SP1,6.1,7601.24312,N/A,Symantec Endpoint Protection,HP,HP 805D ,HP ProDesk 600 G2 SFF,2UA6181N3S,Intel(R) Core(TM) i3-6100 CPU @ 3.70GHz ,3.14 GB,Intel(R) HD Graphics 530,Realtek High Definition Audio,HGST HTS725050A7E630 SCSI Disk Device (465GB),hp DVDRW  DU8A6SH SCSI CdRom Device,"Intel(R) Ethernet Connection (2) I219-LM,Intel(R) Ethernet I210-T1 GbE NIC #2",C,48:0F:CF:52:19:AB (Primary)A0:36:9F:96:8D:8F ,0,0,1,0,1,0,5,22,0,3
CS7-17746,CS7-17746,MSHOME,"August 3, 2020 1:20:05 PM","CS7-17746\konicaminolta (Since: Jul 30, 2020 11:44:44 AM)","July 30, 2020 11:44:30 AM",96.46.115.50/10.141.62.9;192.168.20.90;,Parmer Medical Center,Work Station,Microsoft Windows 7 Professional SP1,6.1,7601,N/A,Symantec Endpoint Protection,HP,HP 805D ,HP ProDesk 600 G2 SFF,2UA6181N3H,Intel(R) Core(TM) i3-6100 CPU @ 3.70GHz ,3.14 GB,Intel(R) HD Graphics 530,Realtek High Definition Audio,HGST HTS725050A7E630 SCSI Disk Device (465GB),hp HLDS DVDRW  GUD0N SCSI CdRom Device,"Intel(R) Ethernet Connection (2) I219-LM,Intel(R) Ethernet I210-T1 GbE NIC #2",C,48:0F:CF:52:19:A7 (Primary)A0:36:9F:96:8E:9D ,0,0,1,0,0,0,5,20,0,3
ENDOCART,ENDOCART,WORKGROUP,"August 3, 2020 12:01:21 PM","ENDOCART\Owner (Since: Jul 21, 2020 7:11:24 AM)","July 21, 2020 7:09:39 AM",96.46.115.50/10.141.63.35;,Parmer Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.959,N/A,Symantec Endpoint Protection,Dell Inc.,Dell Inc. 04YY4M ,Precision M6600,DSSVLQ1,Intel(R) Core(TM) i7-2720QM CPU @ 2.20GHz ,7.88 GB,NVIDIA Quadro 3000M,NVIDIA High Definition Audio,ST320LT0 07-9ZV142 SCSI Disk Device (298GB),HL-DT-ST DVD+-RW GS30N,"Intel(R) 82579LM Gigabit Network Connection,Intel(R) Centrino(R) Ultimate-N 6300 AGN",C,24:77:03:12:0D:48 D0:67:E5:38:15:67 (Primary),0,0,1,0,0,0,0,2,0,0
PARMERITAPPS,PARMERITAPPS,pmc.local,"June 9, 2020 1:10:18 AM","PMC\carson (Since: Mar 30, 2020 8:31:52 AM),PARMERITAPPS\tntadmin (Since: Apr 1, 2020 1:43:32 PM)","March 30, 2020 8:24:55 AM",96.46.115.50/10.141.63.128;,Parmer Medical Center,Server,Microsoft Windows Server 2012 R2 Standard  x64,6.3,9600,N/A,Symantec Endpoint Protection,"VMware, Inc.",Intel Corporation 440BX Desktop Reference Platform ,VMware Virtual Platform,VMware-42 15 1e 5e 26 3d 23 0c-33 85 6b f0 1b 0a 70 b1,4x Intel(R) Xeon(R) CPU E5-2670 0 @ 2.60GHz ,8 GB,VMware SVGA 3D,N/A,VMware Virtual disk SCSI Disk Device (39GB),NECVMWar VMware IDE CDR00 ATA Device,Intel(R) 82574L Gigabit Network Connection,C,00:50:56:95:2F:47 (Primary),0,0,0,0,1,0,5,68,0,1
PARMERVEEAM1,PARMERVEEAM1,WORKGROUP,"August 3, 2020 12:01:21 PM","PARMERVEEAM1\Administrator (Since: May 13, 2020 3:27:58 AM)","July 31, 2019 11:22:13 PM",96.46.115.50/10.141.62.240;,Parmer Medical Center,Server,Microsoft Windows Server 2012 R2 Standard  x64,6.3,9600,N/A,,"VMware, Inc.",Intel Corporation 440BX Desktop Reference Platform ,VMware Virtual Platform,VMware-42 15 40 b5 8e 7a df de-6e f0 76 46 2a 58 51 96,4x Intel(R) Xeon(R) CPU E5-2670 0 @ 2.60GHz ,8 GB,VMware SVGA 3D,N/A,VMware Virtual disk SCSI Disk Device (599GB),NECVMWar VMware IDE CDR00 ATA Device,Intel(R) 82574L Gigabit Network Connection,C,00:50:56:95:6E:F3 (Primary),0,0,0,0,1,0,6,67,0,0
TEMP-PC,TEMP-PC,WORKGROUP,"July 25, 2020 7:03:10 AM","temp-PC\temp (Since: Jul 13, 2020 3:31:31 PM)","July 22, 2020 8:03:11 PM",96.46.115.50/10.141.63.127;192.168.56.1;,Parmer Medical Center,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,"Microsoft Office Professional 2010 SP1, Build  14.0.6029.1000",Symantec Endpoint Protection,"VMware, Inc.",Intel Corporation 440BX Desktop Reference Platform ,VMware Virtual Platform,VMware-42 30 d6 71 49 d7 7a bd-0d 9d 3a 7e 26 a7 17 cd,Intel(R) Xeon(R) CPU E5-2670 0 @ 2.60GHz ,2 GB,VMware SVGA 3D,N/A,VMware Virtual disk SCSI Disk Device (31GB),"ELBY CLONEDRIVE SCSI CdRom Device,NECVMWar VMware IDE CDR10 ATA Device",Intel(R) PRO/1000 MT Network Connection,C,00:50:56:B0:FC:46 (Primary)0A:00:27:00:00:0D ,0,0,0,0,1,0,0,1,0,0
WIN-P08AGGB21OR,WIN-P08AGGB21OR,WORKGROUP,"August 3, 2020 12:01:21 PM","WIN-P08AGGB21OR\Owner (Since: Jul 21, 2020 4:28:16 PM)","July 21, 2020 6:44:07 AM",96.46.115.50/10.141.63.116;,Parmer Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.778,N/A,Symantec Endpoint Protection,Dell Inc.,Dell Inc. 04YY4M ,Precision M6600,7CGBCT1,Intel(R) Core(TM) i7-2760QM CPU @ 2.40GHz ,3.96 GB,NVIDIA Quadro 3000M,High Definition Audio Device,ST9250410AS (232GB),HL-DT-ST DVD+-RW GS30N,"Intel(R) 82579LM Gigabit Network Connection,Intel(R) Centrino(R) Ultimate-N 6300 AGN",C,24:77:03:78:40:CC D0:67:E5:4F:27:6E (Primary),0,0,0,0,0,0,0,0,0,0
CLINIC_ROOM_16,CLINIC_ROOM_16,WORKGROUP,"August 3, 2020 12:01:22 PM","CLINIC_ROOM_16\Owner (Since: Jul 15, 2020 6:46:45 PM)","July 15, 2020 6:45:24 PM",96.46.115.50/10.141.63.132;,Parmer Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.959,N/A,Symantec Endpoint Protection,Dell Inc.,Dell Inc. 04YY4M ,Precision M6600,7CGRBT1,Intel(R) Core(TM) i7-2760QM CPU @ 2.40GHz ,3.96 GB,NVIDIA Quadro 3000M,High Definition Audio Device,TOSHIBA MK2561GSYN (232GB),HL-DT-ST DVD+-RW GS30N,"Intel(R) 82579LM Gigabit Network Connection,Intel(R) Centrino(R) Ultimate-N 6300 AGN",C,24:77:03:78:3D:FC D0:67:E5:4F:27:70 (Primary),0,0,0,0,0,0,0,3,0,0
HOUSEKEEPING-PC,HOUSEKEEPING-PC,WORKGROUP,"August 3, 2020 12:01:20 PM","housekeeping-PC\housekeeping (Since: Jul 17, 2020 6:51:54 PM)","July 17, 2020 6:47:26 PM",96.46.115.50/10.141.63.77;,Parmer Medical Center,Work Station,Microsoft Windows 10 Pro ,1903,18362.959,N/A,Symantec Endpoint Protection,Dell Inc.,Dell Inc.           0JC474 ,Dell DV051,8CTKY81,Intel(R) Pentium(R) 4 CPU 2.80GHz ,1.99 GB,Microsoft Basic Display Adapter,High Definition Audio Device,SAMSUNG HD080HJ/P ATA Device (74GB),,Intel(R) PRO/100 VE Network Connection,C,00:13:20:A6:56:30 (Primary),0,0,1,0,0,0,1,2,0,0
CLINIC_ROOM_14,CLINIC_ROOM_14,WORKGROUP,"August 3, 2020 1:20:06 PM","CLINIC_ROOM_14\Owner (Since: Jul 15, 2020 6:04:30 PM)","July 15, 2020 6:02:37 PM",96.46.115.50/10.141.63.122;,Parmer Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.959,N/A,Symantec Endpoint Protection,Dell Inc.,Dell Inc. 04YY4M ,Precision M6600,7CGXBT1,Intel(R) Core(TM) i7-2760QM CPU @ 2.40GHz ,3.96 GB,NVIDIA Quadro 3000M,High Definition Audio Device,ST250LT014-9YK14C (232GB),HL-DT-ST DVD+-RW GS30N,"Intel(R) 82579LM Gigabit Network Connection,Intel(R) Centrino(R) Ultimate-N 6300 AGN",C,24:77:03:78:58:98 D0:67:E5:4F:27:67 (Primary),0,0,0,0,0,0,0,3,0,0
CLINIC_ROOM_17,CLINIC_ROOM_17,WORKGROUP,"August 3, 2020 3:11:33 PM","CLINIC_ROOM_17\Owner (Since: Jul 20, 2020 9:35:16 AM)","July 20, 2020 9:33:32 AM",96.46.115.50/10.141.63.170;,Parmer Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.959,N/A,Symantec Endpoint Protection,Dell Inc.,Dell Inc. 04YY4M ,Precision M6600,FN5C5S1,Intel(R) Core(TM) i7-2760QM CPU @ 2.40GHz ,3.96 GB,NVIDIA Quadro 3000M,High Definition Audio Device,WDC WD2500BEKT-75PVMT0 (232GB),HL-DT-ST DVD+-RW GS30N,"Intel(R) 82579LM Gigabit Network Connection,Intel(R) Centrino(R) Ultimate-N 6300 AGN",C,24:77:03:4C:1C:28 D0:67:E5:44:39:D3 (Primary),0,0,0,0,0,0,0,3,0,0
NURSE-WOW3,NURSE-WOW3,pmc.local,"August 1, 2020 1:51:03 PM","PMC\Nurse (Since: Jul 22, 2020 2:23:14 PM),PMC\lab (Since: Jul 23, 2020 10:09:28 AM)","July 31, 2020 1:24:47 PM",96.46.115.50/10.141.63.151;,Parmer Medical Center,Work Station,Microsoft Windows 10 Pro ,1909,18363.959,"Microsoft Office Professional 2007 SP3, Build  14.0.5130.5003",Symantec Endpoint Protection,Hewlett-Packard,Hewlett-Packard 226A ,HP Pavilion 17 Notebook PC,5CD5071K25,AMD A4-6210 APU with AMD Radeon R3 Graphics ,1.95 GB,AMD Radeon(TM) R3 Graphics,Realtek High Definition Audio,ST1000LM024 HN-M101MBB (931GB),hp      DVDRW  DU8A6SH,"Realtek PCIe FE Family Controller,Realtek RTL8188EE 802.11 bgn Wi-Fi Adapter",C,74:29:AF:6B:21:2B D0:BF:9C:8D:38:0F (Primary),0,0,0,0,0,0,0,2,0,0
RHONDAS-PC,RHONDAS-PC,WORKGROUP,"August 3, 2020 12:01:21 PM","rhondas-PC\rhondas (Since: Jul 28, 2020 9:15:58 AM)","July 21, 2020 7:10:11 AM",96.46.115.50/10.141.63.29;,Parmer Medical Center,Work Station,Microsoft Windows 7 Professional SP1,6.1,7601.23964,"Microsoft Office Home & Business 2013, Build  15.0.5249.1001",Symantec Endpoint Protection,LENOVO,LENOVO 4294CTO ,4294CTO,R9FYFE5,Intel(R) Core(TM) i5-2520M CPU @ 2.50GHz ,3.42 GB,Intel(R) HD Graphics 3000,Conexant 20672 SmartAudio HD,KINGSTON SHFS37A120G ATA Device (111GB),,"1x1 11b/g/n Wireless LAN PCI Express Half Mini Card Adapter,Intel(R) 82579LM Gigabit Network Connection",C,00:FF:75:D8:27:25 38:59:F9:DE:45:7D (Primary)F0:DE:F1:81:D1:E7 ,0,0,0,0,0,0,4,0,0,0
LEIGHANNEVM,LEIGHANNEVM,pmc.local,"August 3, 2020 12:01:20 PM","PMC\LeighAnne (Since: Jul 21, 2020 10:10:34 AM)","July 21, 2020 10:08:51 AM",96.46.115.50/10.141.62.164;,Parmer Medical Center,Work Station,Microsoft Windows 7 Professional SP1,6.1,7601.24465,"Microsoft Office Professional 2010 SP2, Build  14.0.7015.1000",Symantec Endpoint Protection,"VMware, Inc.",Intel Corporation 440BX Desktop Reference Platform ,VMware Virtual Platform,VMware-56 4d 70 4c 88 bc d4 cd-c6 6e e1 2b 31 db d6 f4,Intel(R) Xeon(R) CPU E5-2670 0 @ 2.60GHz ,3 GB,VMware SVGA 3D,N/A,VMware Virtual disk SCSI Disk Device (119GB),NECVMWar VMware IDE CDR10 ATA Device,Intel(R) PRO/1000 MT Network Connection,C,00:0C:29:DB:D6:F4 (Primary),0,0,0,0,0,0,7,4,0,0
PARMER206,PARMER206,pmc.local,"August 3, 2020 12:01:21 PM","PMC\fjubay (Since: Jul 30, 2020 5:29:45 PM)","July 30, 2020 5:29:15 PM",96.46.115.50/10.141.63.72;,Parmer Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.959,N/A,Symantec Endpoint Protection,Dell Inc.,Dell Inc. 0YNVJG ,OptiPlex 7070,2ZJHZ23,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz ,15.79 GB,Intel(R) UHD Graphics 630,Intel(R) Display Audio,PM991 NVMe Samsung 256GB (238GB),PLDS DVD+-RW DU-8A5LH,Intel(R) Ethernet Connection (7) I219-LM,C,A4:BB:6D:A6:CC:1E (Primary),0,0,0,0,1,0,0,2,0,1
DESKTOP-285GHK1,DESKTOP-285GHK1,WORKGROUP,"August 3, 2020 12:01:19 PM","DESKTOP-285GHK1\David (Since: Aug 2, 2020 4:42:53 PM)","August 1, 2020 3:57:26 PM",24.32.104.124/192.168.0.5;,Parmer Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1903,18362.959,N/A,Symantec Endpoint Protection,HP,HP 8079 ,HP EliteBook 840 G3,5CG712047D,Intel(R) Core(TM) i5-6300U CPU @ 2.40GHz ,7.88 GB,Intel(R) HD Graphics 520,Intel(R) Display Audio,SanDisk SD8SN8U-256G-1006 (238GB),,"Intel(R) Ethernet Connection I219-LM,Intel(R) Dual Band Wireless-AC 8260,Bluetooth Device (Personal Area Network)",C,14:AB:C5:0C:A6:5C 14:AB:C5:0C:A6:60 3C:52:82:48:32:89 (Primary),0,0,0,0,0,0,0,0,0,0
ULTRABOOK3,ULTRABOOK3,pmc.local,"June 13, 2020 7:18:23 PM","PMC\Clerk (Since: Jun 12, 2020 11:29:40 PM)","June 12, 2020 11:28:40 PM",72.172.37.95/192.168.254.78;,Parmer Medical Center,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,N/A,Microsoft Security Essentials,HP,HP 8079 ,HP EliteBook 840 G3,5CG712048R,Intel(R) Core(TM) i5-6300U CPU @ 2.40GHz ,7.88 GB,Intel(R) HD Graphics 520,Conexant SmartAudio HD,SanDisk SD8SN8U-256G-100 SCSI Disk Device (238GB),,"Intel(R) Ethernet Connection I219-LM,Intel(R) Dual Band Wireless-AC 8260,Bluetooth Device (Personal Area Network),Microsoft Virtual WiFi Miniport Adapter,Microsoft Virtual WiFi Miniport Adapter #2",C,14:AB:C5:0C:A7:88 14:AB:C5:0C:A7:8C 16:AB:C5:0C:A7:88 16:AB:C5:0C:A7:89 3C:52:82:48:23:FD (Primary),0,0,0,0,0,0,0,0,0,0
PARMERVH1,PARMERVH1,WORKGROUP,"August 3, 2020 12:01:21 PM","PARMERVH1\tntadmin (Since: Jul 29, 2020 5:36:17 PM)","July 22, 2020 4:48:31 PM",96.46.115.50/10.141.63.165;10.141.63.163;10.141.63.161;10.141.62.210;,Parmer Medical Center,Server,Microsoft Windows Server 2016 Standard  x64,1607,14393.3808,N/A,,Dell Inc.,Dell Inc. 072T6D ,PowerEdge R730xd,1T9WSD2,2x Intel(R) Xeon(R) CPU E5-2667 v4 @ 3.20GHz ,511.91 GB,Microsoft Basic Display Adapter,N/A,DELL PERC H730P Mini SCSI Disk Device (7151GB),,"QLogic BCM57810 10 Gigabit Ethernet (NDIS VBD Client),Broadcom NetXtreme Gigabit Ethernet,QLogic BCM57810 10 Gigabit Ethernet (NDIS VBD Client) #2,QLogic BCM57810 10 Gigabit Ethernet (NDIS VBD Client) #3,QLogic BCM57810 10 Gigabit Ethernet (NDIS VBD Client) #4,Broadcom NetXtreme Gigabit Ethernet #2,Hyper-V Virtual Ethernet Adapter #2,Hyper-V Virtual Ethernet Adapter #3",C,00:0A:F7:51:E5:90 00:0A:F7:51:E5:92 (Primary)00:0A:F7:52:1E:A0 00:0A:F7:52:1E:A2 44:A8:42:21:F7:6A 44:A8:42:21:F7:6B 44:A8:42:21:F7:6C 44:A8:42:21:F7:6D ,0,0,0,0,1,0,1,0,0,0
PARMERVH2,PARMERVH2,WORKGROUP,"August 3, 2020 4:40:06 PM","PARMERVH2\Administrator (Since: Jul 20, 2020 7:43:59 AM)","July 20, 2020 7:43:14 AM",96.46.115.50/10.141.63.144;10.141.63.155;10.141.63.100;10.141.62.211;,Parmer Medical Center,Server,Microsoft Windows Server 2016 Standard  x64,1607,14393.3808,N/A,,Dell Inc.,Dell Inc. 072T6D ,PowerEdge R730xd,J6X8SD2,2x Intel(R) Xeon(R) CPU E5-2667 v4 @ 3.20GHz ,511.91 GB,Microsoft Basic Display Adapter,N/A,DELL PERC H730P Mini SCSI Disk Device (7151GB),,"QLogic BCM57810 10 Gigabit Ethernet (NDIS VBD Client),QLogic BCM57810 10 Gigabit Ethernet (NDIS VBD Client) #2,QLogic BCM57810 10 Gigabit Ethernet (NDIS VBD Client) #3,Broadcom NetXtreme Gigabit Ethernet,QLogic BCM57810 10 Gigabit Ethernet (NDIS VBD Client) #4,Broadcom NetXtreme Gigabit Ethernet #4,Hyper-V Virtual Ethernet Adapter #2,Hyper-V Virtual Ethernet Adapter #3",C,00:0A:F7:28:86:D0 00:0A:F7:28:86:D2 00:0E:1E:88:80:E0 00:0E:1E:88:80:E2 (Primary)74:86:7A:D2:F1:A0 74:86:7A:D2:F1:A1 74:86:7A:D2:F1:A2 74:86:7A:D2:F1:A3 ,0,0,0,0,1,0,1,0,0,0
PARMERLP108,PARMERLP108,pmc.local,"August 3, 2020 12:01:20 PM","PMC\nurse (Since: Jul 27, 2020 8:22:54 AM)","July 27, 2020 8:19:24 AM",96.46.115.50/10.141.63.21;,Parmer Medical Center,Work Station,Microsoft Windows 10 Pro  x64,2004,19041.388,N/A,Symantec Endpoint Protection,HP,HP 865B ,HP 470 G7 Notebook PC,5CG0255QQ4,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz ,7.83 GB,Intel(R) UHD Graphics,Intel(R) Display Audio,SAMSUNG MZVLQ256HAJD-000H1 (238GB),hp DVDRW  DA8AESH,"Realtek PCIe GbE Family Controller,Realtek RTL8822CE 802.11ac PCIe Adapter,Bluetooth Device (Personal Area Network)",C,64:C9:01:CD:DC:AC (Primary)8C:C8:4B:C6:4F:EF 8C:C8:4B:C6:4F:F0 ,0,0,0,0,1,0,0,2,0,2
PARMERLP109,PARMERLP109,pmc.local,"August 3, 2020 12:01:19 PM","PMC\Nurse (Since: Jul 31, 2020 10:09:43 AM)","August 2, 2020 11:13:21 PM",96.46.115.50/10.141.63.158;,Parmer Medical Center,Work Station,Microsoft Windows 10 Pro  x64,2004,19041.388,N/A,Symantec Endpoint Protection,HP,HP 865B ,HP 470 G7 Notebook PC,5CG0255QQ0,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz ,7.83 GB,Intel(R) UHD Graphics,Intel(R) Display Audio,SAMSUNG MZVLQ256HAJD-000H1 (238GB),hp DVDRW  DA8AESH,"Realtek PCIe GbE Family Controller,Realtek RTL8822CE 802.11ac PCIe Adapter,Bluetooth Device (Personal Area Network)",C,64:C9:01:CD:DC:83 (Primary)8C:C8:4B:C5:C0:E7 8C:C8:4B:C5:C0:E8 ,0,0,0,0,0,0,0,2,0,0
PARMERLP110,PARMERLP110,pmc.local,"August 3, 2020 12:01:21 PM","PMC\Nurse2 (Since: Jul 29, 2020 1:53:49 AM)","August 3, 2020 11:55:02 AM",96.46.115.50/10.141.63.156;,Parmer Medical Center,Work Station,Microsoft Windows 10 Pro  x64,2004,19041.388,N/A,Symantec Endpoint Protection,HP,HP 865B ,HP 470 G7 Notebook PC,5CG0255R3C,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz ,7.83 GB,Intel(R) UHD Graphics,Intel(R) Display Audio,SAMSUNG MZVLQ256HAJD-000H1 (238GB),hp DVDRW  DA8AESH,"Realtek PCIe GbE Family Controller,Realtek RTL8822CE 802.11ac PCIe Adapter,Bluetooth Device (Personal Area Network)",C,64:C9:01:CD:DC:5A (Primary)8C:C8:4B:DE:A4:99 8C:C8:4B:DE:A4:9A ,0,0,0,0,1,0,0,2,0,0
PARMERLP111,PARMERLP111,pmc.local,"August 3, 2020 12:01:21 PM","PMC\nurse2 (Since: Aug 1, 2020 5:31:06 AM)","August 1, 2020 12:21:18 AM",96.46.115.50/10.141.63.143;,Parmer Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.959,N/A,Symantec Endpoint Protection,HP,HP 865B ,HP 470 G7 Notebook PC,5CG0255QQX,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz ,7.83 GB,Intel(R) UHD Graphics,Intel(R) Display Audio,SAMSUNG MZVLQ256HAJD-000H1 (238GB),hp DVDRW  DA8AESH,"Realtek PCIe GbE Family Controller,Realtek RTL8822CE 802.11ac PCIe Adapter,Bluetooth Device (Personal Area Network)",C,64:C9:01:CD:5B:15 (Primary)8C:C8:4B:C6:06:71 8C:C8:4B:C6:06:72 ,0,0,0,0,1,0,0,1,0,1
